arm,step_batch,eval_batch,is_self,pre_loss,post_loss,delta_loss,relative_delta
memorization_01_no_regularization,7,14,0,0.1345883161,0.134541288,4.702806473e-05,0.0003494215999
memorization_01_no_regularization,7,15,0,0.1666728854,0.1667379886,-6.510317326e-05,-0.0003906044651
memorization_01_no_regularization,7,16,0,0.1797369272,0.1797806025,-4.367530346e-05,-0.0002429957169
memorization_01_no_regularization,7,17,0,0.1596544981,0.1595094353,0.0001450628042,0.0009086045551
memorization_01_no_regularization,7,18,0,0.09984084964,0.09981830418,2.254545689e-05,0.0002258139526
memorization_01_no_regularization,7,19,0,0.05647678673,0.05644829199,2.849474549e-05,0.0005045390707
memorization_01_no_regularization,7,20,0,0.02577907406,0.02587478608,-9.571202099e-05,-0.003712779628
memorization_01_no_regularization,7,21,0,0.1375363171,0.1375946552,-5.833804607e-05,-0.0004241646665
memorization_01_no_regularization,7,22,0,0.3221611381,0.321908921,0.0002522170544,0.0007828909964
memorization_01_no_regularization,7,23,0,0.01879909076,0.01884954795,-5.045719445e-05,-0.002684023132
memorization_01_no_regularization,7,24,0,0.1293136775,0.1292467266,6.695091724e-05,0.0005177404163
memorization_01_no_regularization,7,25,0,0.05961255357,0.05965152755,-3.89739871e-05,-0.0006537882505
memorization_01_no_regularization,7,26,0,0.09429898858,0.09444513917,-0.000146150589,-0.001549863802
memorization_01_no_regularization,7,27,0,0.1768957973,0.1769108176,-1.502037048e-05,-8.491083857e-05
memorization_01_no_regularization,7,28,0,0.2324780822,0.2322829813,0.0001951009035,0.0008392227847
memorization_01_no_regularization,7,29,0,0.08017254621,0.08022449911,-5.19528985e-05,-0.0006480135777
memorization_01_no_regularization,7,30,0,0.1128678471,0.1128576919,1.015514135e-05,8.997373137e-05
memorization_01_no_regularization,7,31,0,0.08819700778,0.08810631186,9.069591761e-05,0.001028333272
memorization_01_no_regularization,7,32,0,0.1153667197,0.1152536944,0.0001130253077,0.0009797046149
memorization_01_no_regularization,7,33,0,0.06348849833,0.06347940862,9.089708328e-06,0.0001431709454
memorization_01_no_regularization,8,0,0,0.08828002214,0.0881485194,0.0001315027475,0.001489609363
memorization_01_no_regularization,8,1,0,0.1183338836,0.1184866279,-0.0001527443528,-0.001290791346
memorization_01_no_regularization,8,2,0,0.1129138544,0.1131006628,-0.0001868084073,-0.001654433004
memorization_01_no_regularization,8,3,0,0.05232852325,0.05239978433,-7.126107812e-05,-0.001361801819
memorization_01_no_regularization,8,4,0,0.1316577196,0.1316193789,3.834068775e-05,0.0002912148856
memorization_01_no_regularization,8,5,0,0.171691224,0.1716957986,-4.574656487e-06,-2.664467281e-05
memorization_01_no_regularization,8,6,0,0.1428161114,0.1427022964,0.0001138150692,0.0007969343798
memorization_01_no_regularization,8,7,0,0.0253787525,0.02542427927,-4.552677274e-05,-0.001793893247
memorization_01_no_regularization,8,8,1,0.02230010368,0.02219798975,0.0001021139324,0.004579078817
